order_id,order_line,order_date,region,sales_channel,payment_method,customer_id,customer_segment,category,product,unit_price,quantity,discount_pct,unit_cost,shipping_fee,tax_rate,is_return,gross_sales,discount_amount,net_sales,cogs,gross_profit,tax_amount,total_revenue,profit_margin_pct
100069,1,2024-06-05,Ontario,Retail Store,PayPal,4155,Consumer,Beauty,Moisturizer,171.55,1,0.0,126.73,4.99,0.13,0,171.55,0.0,171.55,126.73,44.82,22.3,198.84,0.2613
100070,1,2025-03-28,New Brunswick,Web,PayPal,4598,Consumer,Electronics,Laptop,1321.97,2,0.0,851.75,4.99,0.15,0,2643.94,0.0,2643.94,1703.5,940.44,396.59,3045.52,0.3557
100071,1,2024-11-04,Ontario,Mobile App,Debit Card,3246,Consumer,Home & Kitchen,Coffee Maker,42.03,3,0.0,29.81,4.99,0.13,0,126.09,0.0,126.09,89.43,36.66,16.39,147.47,0.2907
100072,1,2024-09-29,British Columbia,Web,Debit Card,2016,Consumer,Fashion,Jacket,91.59,1,0.0,68.41,0.0,0.05,0,91.59,0.0,91.59,68.41,23.18,4.58,96.17,0.2531
100072,2,2024-09-29,British Columbia,Web,Debit Card,2016,Consumer,Home & Kitchen,Coffee Maker,281.77,1,0.15,195.65,9.99,0.05,0,281.77,42.27,239.5,195.65,43.85,11.98,261.47,0.1831
100073,1,2024-04-11,Saskatchewan,Retail Store,PayPal,2576,Consumer,Electronics,Laptop,342.37,1,0.0,236.4,4.99,0.05,0,342.37,0.0,342.37,236.4,105.97,17.12,364.48,0.3095
100073,2,2024-04-11,Saskatchewan,Retail Store,PayPal,2576,Consumer,Fashion,T-Shirt,91.72,1,0.0,56.88,0.0,0.05,0,91.72,0.0,91.72,56.88,34.84,4.59,96.31,0.3799
100073,3,2024-04-11,Saskatchewan,Retail Store,PayPal,2576,Consumer,Fashion,Sneakers,108.28,1,0.0,74.49,9.99,0.05,0,108.28,0.0,108.28,74.49,33.79,5.41,123.68,0.3121
100073,4,2024-04-11,Saskatchewan,Retail Store,PayPal,2576,Consumer,Fashion,Sneakers,54.36,1,0.0,37.58,0.0,0.05,0,54.36,0.0,54.36,37.58,16.78,2.72,57.08,0.3087
100074,1,2024-12-24,British Columbia,Web,Gift Card,4911,Consumer,Fashion,Handbag,94.77,2,0.0,69.08,4.99,0.05,0,189.54,0.0,189.54,138.16,51.38,9.48,204.01,0.2711
100074,2,2024-12-24,British Columbia,Web,Gift Card,4911,Consumer,Fashion,Jeans,121.29,1,0.0,84.46,0.0,0.05,0,121.29,0.0,121.29,84.46,36.83,6.06,127.35,0.3037
100075,1,2024-03-27,British Columbia,Mobile App,Debit Card,4218,Enterprise,Home & Kitchen,Vacuum Cleaner,97.38,2,0.0,63.26,4.99,0.05,0,194.76,0.0,194.76,126.52,68.24,9.74,209.49,0.3504
100076,1,2024-12-17,British Columbia,Mobile App,Credit Card,1754,Consumer,Home & Kitchen,Blender,41.34,1,0.0,29.92,9.99,0.05,0,41.34,0.0,41.34,29.92,11.42,2.07,53.4,0.2762
100077,1,2025-02-07,British Columbia,Retail Store,PayPal,1955,Consumer,Beauty,Perfume,107.53,1,0.05,69.61,9.99,0.05,0,107.53,5.38,102.15,69.61,32.54,5.11,117.25,0.3186
100077,2,2025-02-07,British Columbia,Retail Store,PayPal,1955,Consumer,Electronics,Camera,719.32,1,0.0,526.88,0.0,0.05,0,719.32,0.0,719.32,526.88,192.44,35.97,755.29,0.2675
100077,3,2025-02-07,British Columbia,Retail Store,PayPal,1955,Consumer,Sports & Outdoors,Treadmill,763.4,2,0.0,529.16,14.99,0.05,0,1526.8,0.0,1526.8,1058.32,468.48,76.34,1618.13,0.3068
100078,1,2025-06-09,New Brunswick,Web,PayPal,4052,Consumer,Electronics,Smartwatch,696.78,1,0.0,475.57,0.0,0.15,0,696.78,0.0,696.78,475.57,221.21,104.52,801.3,0.3175
100079,1,2024-01-28,Ontario,Mobile App,Credit Card,2447,Consumer,Fashion,Handbag,70.7,1,0.1,45.14,0.0,0.13,0,70.7,7.07,63.63,45.14,18.49,8.27,71.9,0.2906
100080,1,2024-12-26,Quebec,Web,Debit Card,3560,Consumer,Beauty,Serum,73.25,1,0.0,48.1,9.99,0.099,0,73.25,0.0,73.25,48.1,25.15,7.25,90.49,0.3433
100081,1,2024-06-04,Manitoba,Mobile App,Debit Card,2939,Consumer,Electronics,Smartwatch,867.08,3,0.0,498.07,4.99,0.05,0,2601.24,0.0,2601.24,1494.21,1107.03,130.06,2736.29,0.4256
100082,1,2024-06-09,Quebec,Web,Credit Card,3740,Consumer,Electronics,Laptop,173.46,1,0.15,115.53,0.0,0.099,0,173.46,26.02,147.44,115.53,31.91,14.6,162.04,0.2164
100082,2,2024-06-09,Quebec,Web,Credit Card,3740,Consumer,Electronics,Smartwatch,612.58,1,0.0,353.18,0.0,0.099,0,612.58,0.0,612.58,353.18,259.4,60.65,673.23,0.4235
100083,1,2025-01-09,Ontario,Web,Debit Card,3716,Consumer,Electronics,Camera,389.15,2,0.1,287.55,9.99,0.13,0,778.3,77.83,700.47,575.1,125.37,91.06,801.52,0.179
100083,2,2025-01-09,Ontario,Web,Debit Card,3716,Consumer,Home & Kitchen,Coffee Maker,258.6,3,0.0,143.8,14.99,0.13,0,775.8,0.0,775.8,431.4,344.4,100.85,891.64,0.4439
100083,3,2025-01-09,Ontario,Web,Debit Card,3716,Consumer,Electronics,Smartwatch,1063.29,1,0.0,668.57,9.99,0.13,0,1063.29,0.0,1063.29,668.57,394.72,138.23,1211.51,0.3712
100084,1,2024-08-07,Ontario,Mobile App,Credit Card,4232,Consumer,Home & Kitchen,Microwave,319.48,1,0.05,231.85,4.99,0.13,0,319.48,15.97,303.51,231.85,71.66,39.46,347.96,0.2361
100084,2,2024-08-07,Ontario,Mobile App,Credit Card,4232,Consumer,Beauty,Moisturizer,122.83,2,0.05,87.16,4.99,0.13,0,245.66,12.28,233.38,174.32,59.06,30.34,268.71,0.2531
100084,3,2024-08-07,Ontario,Mobile App,Credit Card,4232,Consumer,Beauty,Moisturizer,28.68,1,0.0,17.64,4.99,0.13,0,28.68,0.0,28.68,17.64,11.04,3.73,37.4,0.3849
100085,1,2025-04-17,British Columbia,Mobile App,Credit Card,3149,Consumer,Fashion,Handbag,172.03,1,0.0,107.68,9.99,0.05,0,172.03,0.0,172.03,107.68,64.35,8.6,190.62,0.3741
100085,2,2025-04-17,British Columbia,Mobile App,Credit Card,3149,Consumer,Beauty,Perfume,90.42,1,0.0,56.61,4.99,0.05,0,90.42,0.0,90.42,56.61,33.81,4.52,99.93,0.3739
100086,1,2024-10-26,Quebec,Web,Debit Card,4885,Consumer,Sports & Outdoors,Yoga Mat,36.61,1,0.0,24.88,9.99,0.099,0,36.61,0.0,36.61,24.88,11.73,3.62,50.22,0.3204
100086,2,2024-10-26,Quebec,Web,Debit Card,4885,Consumer,Home & Kitchen,Vacuum Cleaner,373.0,1,0.15,231.38,0.0,0.099,0,373.0,55.95,317.05,231.38,85.67,31.39,348.44,0.2702
100086,3,2024-10-26,Quebec,Web,Debit Card,4885,Consumer,Home & Kitchen,Vacuum Cleaner,125.01,1,0.0,88.83,4.99,0.099,0,125.01,0.0,125.01,88.83,36.18,12.38,142.38,0.2894
100086,4,2024-10-26,Quebec,Web,Debit Card,4885,Consumer,Fashion,Jeans,158.43,2,0.0,100.24,0.0,0.099,0,316.86,0.0,316.86,200.48,116.38,31.37,348.23,0.3673
100087,1,2024-12-16,Manitoba,Retail Store,Credit Card,4006,Consumer,Sports & Outdoors,Camping Tent,319.03,4,0.0,226.89,4.99,0.05,0,1276.12,0.0,1276.12,907.56,368.56,63.81,1344.92,0.2888
100087,2,2024-12-16,Manitoba,Retail Store,Credit Card,4006,Consumer,Sports & Outdoors,Treadmill,765.28,4,0.0,546.29,9.99,0.05,0,3061.12,0.0,3061.12,2185.16,875.96,153.06,3224.17,0.2862
100088,1,2025-06-04,British Columbia,Web,Credit Card,3729,Small Business,Electronics,Headphones,469.78,2,0.0,335.67,4.99,0.05,0,939.56,0.0,939.56,671.34,268.22,46.98,991.53,0.2855
100089,1,2024-05-25,Alberta,Web,Credit Card,1580,Consumer,Beauty,Perfume,156.4,1,0.0,86.76,4.99,0.05,0,156.4,0.0,156.4,86.76,69.64,7.82,169.21,0.4453
100089,2,2024-05-25,Alberta,Web,Credit Card,1580,Consumer,Electronics,Smartphone,888.04,1,0.0,594.01,4.99,0.05,1,888.04,0.0,888.04,594.01,294.03,44.4,937.43,0.3311
100090,1,2024-09-19,British Columbia,Web,Credit Card,4238,Consumer,Beauty,Serum,66.67,2,0.0,41.17,14.99,0.05,0,133.34,0.0,133.34,82.34,51.0,6.67,155.0,0.3825
100091,1,2024-02-05,Ontario,Retail Store,Credit Card,3695,Consumer,Beauty,Shampoo,114.15,1,0.1,78.07,0.0,0.13,0,114.15,11.42,102.73,78.07,24.66,13.35,116.08,0.24
100092,1,2024-08-17,British Columbia,Mobile App,Credit Card,1057,Consumer,Home & Kitchen,Vacuum Cleaner,397.83,1,0.0,276.94,4.99,0.05,0,397.83,0.0,397.83,276.94,120.89,19.89,422.71,0.3039
100092,2,2024-08-17,British Columbia,Mobile App,Credit Card,1057,Consumer,Electronics,Laptop,909.1,4,0.0,625.46,0.0,0.05,0,3636.4,0.0,3636.4,2501.84,1134.56,181.82,3818.22,0.312
100093,1,2025-03-21,Quebec,Retail Store,Credit Card,2423,Consumer,Sports & Outdoors,Yoga Mat,1113.71,1,0.0,646.49,14.99,0.099,0,1113.71,0.0,1113.71,646.49,467.22,110.26,1238.96,0.4195
100093,2,2025-03-21,Quebec,Retail Store,Credit Card,2423,Consumer,Home & Kitchen,Coffee Maker,229.78,2,0.0,155.04,0.0,0.099,0,459.56,0.0,459.56,310.08,149.48,45.5,505.06,0.3253
100094,1,2024-06-09,British Columbia,Mobile App,Credit Card,3556,Consumer,Beauty,Shampoo,53.26,1,0.0,39.27,4.99,0.05,0,53.26,0.0,53.26,39.27,13.99,2.66,60.91,0.2627
100095,1,2024-06-28,Ontario,Marketplace,PayPal,1261,Small Business,Beauty,Perfume,178.65,2,0.0,131.51,0.0,0.13,0,357.3,0.0,357.3,263.02,94.28,46.45,403.75,0.2639
100096,1,2024-06-06,Manitoba,Retail Store,PayPal,4919,Consumer,Electronics,Camera,585.41,1,0.0,348.16,14.99,0.05,0,585.41,0.0,585.41,348.16,237.25,29.27,629.67,0.4053
100096,2,2024-06-06,Manitoba,Retail Store,PayPal,4919,Consumer,Beauty,Shampoo,168.43,1,0.0,103.2,4.99,0.05,0,168.43,0.0,168.43,103.2,65.23,8.42,181.84,0.3873
100097,1,2024-12-01,Alberta,Web,Credit Card,2960,Small Business,Electronics,Laptop,314.38,1,0.0,187.53,0.0,0.05,0,314.38,0.0,314.38,187.53,126.85,15.72,330.1,0.4035
100097,2,2024-12-01,Alberta,Web,Credit Card,2960,Small Business,Sports & Outdoors,Treadmill,159.61,1,0.15,115.75,0.0,0.05,0,159.61,23.94,135.67,115.75,19.92,6.78,142.45,0.1468
100098,1,2024-02-12,British Columbia,Mobile App,Credit Card,4058,Consumer,Electronics,Camera,435.87,1,0.05,293.73,0.0,0.05,0,435.87,21.79,414.08,293.73,120.35,20.7,434.78,0.2906
100099,1,2024-04-08,Ontario,Retail Store,Credit Card,3310,Consumer,Beauty,Serum,95.62,5,0.05,64.36,0.0,0.13,0,478.1,23.9,454.2,321.8,132.4,59.05,513.25,0.2915
100100,1,2024-05-03,Alberta,Retail Store,PayPal,4774,Consumer,Sports & Outdoors,Yoga Mat,450.79,1,0.1,314.08,9.99,0.05,0,450.79,45.08,405.71,314.08,91.63,20.29,435.99,0.2259
100101,1,2025-01-20,Ontario,Web,PayPal,3708,Small Business,Beauty,Serum,100.07,1,0.0,59.87,14.99,0.13,0,100.07,0.0,100.07,59.87,40.2,13.01,128.07,0.4017
100102,1,2024-06-21,Ontario,Web,Credit Card,3442,Consumer,Sports & Outdoors,Dumbbells,131.23,1,0.0,80.7,9.99,0.13,0,131.23,0.0,131.23,80.7,50.53,17.06,158.28,0.385
100102,2,2024-06-21,Ontario,Web,Credit Card,3442,Consumer,Sports & Outdoors,Bicycle Helmet,460.43,1,0.0,325.53,9.99,0.13,0,460.43,0.0,460.43,325.53,134.9,59.86,530.28,0.293
100103,1,2024-01-17,British Columbia,Marketplace,PayPal,4631,Consumer,Fashion,Sneakers,24.03,3,0.0,16.28,9.99,0.05,0,72.09,0.0,72.09,48.84,23.25,3.6,85.68,0.3225
100103,2,2024-01-17,British Columbia,Marketplace,PayPal,4631,Consumer,Electronics,Smartphone,1009.5,1,0.0,659.89,0.0,0.05,0,1009.5,0.0,1009.5,659.89,349.61,50.48,1059.98,0.3463
100104,1,2025-03-24,Quebec,Web,Credit Card,1086,Consumer,Fashion,Sneakers,31.75,1,0.15,22.15,4.99,0.099,0,31.75,4.76,26.99,22.15,4.84,2.67,34.65,0.1793
100105,1,2025-03-11,Alberta,Mobile App,Credit Card,4562,Consumer,Electronics,Smartphone,1271.22,1,0.0,720.18,4.99,0.05,0,1271.22,0.0,1271.22,720.18,551.04,63.56,1339.77,0.4335
100106,1,2024-12-25,British Columbia,Web,Credit Card,4632,Consumer,Sports & Outdoors,Dumbbells,97.07,4,0.0,70.78,0.0,0.05,0,388.28,0.0,388.28,283.12,105.16,19.41,407.69,0.2708
100107,1,2025-05-02,Ontario,Mobile App,Gift Card,4983,Small Business,Sports & Outdoors,Dumbbells,166.79,1,0.15,99.23,4.99,0.13,0,166.79,25.02,141.77,99.23,42.54,18.43,165.19,0.3001
100107,2,2025-05-02,Ontario,Mobile App,Gift Card,4983,Small Business,Fashion,Handbag,118.26,1,0.15,70.74,0.0,0.13,0,118.26,17.74,100.52,70.74,29.78,13.07,113.59,0.2963
100108,1,2024-04-22,British Columbia,Web,PayPal,4702,Small Business,Fashion,Handbag,142.84,1,0.0,106.51,9.99,0.05,0,142.84,0.0,142.84,106.51,36.33,7.14,159.97,0.2543
100109,1,2024-08-23,Ontario,Web,PayPal,2368,Small Business,Electronics,Smartphone,372.5,1,0.05,265.8,0.0,0.13,0,372.5,18.62,353.88,265.8,88.08,46.0,399.88,0.2489
100110,1,2024-03-28,Ontario,Web,PayPal,2376,Consumer,Electronics,Camera,912.78,2,0.1,618.19,9.99,0.13,0,1825.56,182.56,1643.0,1236.38,406.62,213.59,1866.58,0.2475
100111,1,2024-12-27,British Columbia,Retail Store,PayPal,1514,Enterprise,Home & Kitchen,Microwave,178.55,2,0.0,118.02,9.99,0.05,0,357.1,0.0,357.1,236.04,121.06,17.86,384.95,0.339
100112,1,2024-03-06,Ontario,Retail Store,Debit Card,3645,Small Business,Electronics,Tablet,1274.12,1,0.05,894.09,9.99,0.13,0,1274.12,63.71,1210.41,894.09,316.32,157.35,1377.75,0.2613
100112,2,2024-03-06,Ontario,Retail Store,Debit Card,3645,Small Business,Beauty,Perfume,152.82,1,0.0,87.86,4.99,0.13,0,152.82,0.0,152.82,87.86,64.96,19.87,177.68,0.4251
100113,1,2025-06-19,Ontario,Web,Debit Card,1821,Consumer,Home & Kitchen,Coffee Maker,259.25,1,0.05,147.41,4.99,0.13,0,259.25,12.96,246.29,147.41,98.88,32.02,283.3,0.4015
100114,1,2025-06-09,Alberta,Web,Credit Card,3547,Consumer,Home & Kitchen,Blender,280.29,2,0.0,200.41,4.99,0.05,0,560.58,0.0,560.58,400.82,159.76,28.03,593.6,0.285
100114,2,2025-06-09,Alberta,Web,Credit Card,3547,Consumer,Sports & Outdoors,Yoga Mat,84.38,1,0.05,58.35,9.99,0.05,0,84.38,4.22,80.16,58.35,21.81,4.01,94.16,0.2721
100115,1,2025-03-07,Quebec,Web,Debit Card,3528,Consumer,Electronics,Tablet,957.6,2,0.2,705.39,4.99,0.099,0,1915.2,383.04,1532.16,1410.78,121.38,151.68,1688.83,0.0792
100116,1,2024-09-16,Quebec,Web,Debit Card,2582,Small Business,Home & Kitchen,Air Fryer,241.59,1,0.0,150.38,0.0,0.099,0,241.59,0.0,241.59,150.38,91.21,23.92,265.51,0.3775
100117,1,2024-09-10,British Columbia,Mobile App,Gift Card,3610,Small Business,Electronics,Tablet,730.04,3,0.1,428.69,9.99,0.05,0,2190.12,219.01,1971.11,1286.07,685.04,98.56,2079.66,0.3475
100118,1,2024-09-17,British Columbia,Mobile App,Credit Card,4366,Consumer,Beauty,Conditioner,133.48,2,0.0,89.7,0.0,0.05,0,266.96,0.0,266.96,179.4,87.56,13.35,280.31,0.328
100119,1,2025-02-11,Ontario,Web,Credit Card,1162,Consumer,Beauty,Serum,175.67,1,0.0,126.3,0.0,0.13,0,175.67,0.0,175.67,126.3,49.37,22.84,198.51,0.281
100119,2,2025-02-11,Ontario,Web,Credit Card,1162,Consumer,Home & Kitchen,Air Fryer,345.64,1,0.0,228.95,0.0,0.13,0,345.64,0.0,345.64,228.95,116.69,44.93,390.57,0.3376
100120,1,2025-06-02,Ontario,Web,Debit Card,4274,Small Business,Home & Kitchen,Coffee Maker,376.62,1,0.0,226.74,9.99,0.13,1,376.62,0.0,376.62,226.74,149.88,48.96,435.57,0.398
100120,2,2025-06-02,Ontario,Web,Debit Card,4274,Small Business,Electronics,Laptop,496.32,1,0.0,329.09,4.99,0.13,1,496.32,0.0,496.32,329.09,167.23,64.52,565.83,0.3369
100121,1,2025-01-18,Nova Scotia,Web,Credit Card,1628,Consumer,Sports & Outdoors,Camping Tent,1022.98,1,0.0,586.12,9.99,0.15,0,1022.98,0.0,1022.98,586.12,436.86,153.45,1186.42,0.427
100122,1,2025-02-26,British Columbia,Mobile App,Credit Card,1197,Small Business,Home & Kitchen,Vacuum Cleaner,82.16,1,0.0,46.79,9.99,0.05,0,82.16,0.0,82.16,46.79,35.37,4.11,96.26,0.4305
100123,1,2024-03-26,Ontario,Retail Store,Credit Card,1570,Consumer,Home & Kitchen,Blender,320.92,1,0.0,187.08,0.0,0.13,0,320.92,0.0,320.92,187.08,133.84,41.72,362.64,0.4171
100124,1,2024-08-01,Ontario,Web,Debit Card,3675,Small Business,Fashion,T-Shirt,121.04,5,0.05,67.23,0.0,0.13,0,605.2,30.26,574.94,336.15,238.79,74.74,649.68,0.4153
100125,1,2024-02-13,Quebec,Mobile App,Credit Card,4507,Consumer,Fashion,Jeans,36.95,1,0.0,21.7,0.0,0.099,0,36.95,0.0,36.95,21.7,15.25,3.66,40.61,0.4127
100126,1,2024-10-23,British Columbia,Mobile App,PayPal,1558,Consumer,Home & Kitchen,Coffee Maker,222.47,1,0.0,129.75,4.99,0.05,0,222.47,0.0,222.47,129.75,92.72,11.12,238.58,0.4168
100126,2,2024-10-23,British Columbia,Mobile App,PayPal,1558,Consumer,Sports & Outdoors,Yoga Mat,1078.17,1,0.0,721.97,0.0,0.05,0,1078.17,0.0,1078.17,721.97,356.2,53.91,1132.08,0.3304
100126,3,2024-10-23,British Columbia,Mobile App,PayPal,1558,Consumer,Home & Kitchen,Air Fryer,301.08,2,0.0,213.68,14.99,0.05,0,602.16,0.0,602.16,427.36,174.8,30.11,647.26,0.2903
100127,1,2025-06-07,Alberta,Web,BNPL,4180,Enterprise,Electronics,Camera,1006.81,1,0.1,639.83,0.0,0.05,0,1006.81,100.68,906.13,639.83,266.3,45.31,951.44,0.2939
100127,2,2025-06-07,Alberta,Web,BNPL,4180,Enterprise,Home & Kitchen,Coffee Maker,237.11,1,0.05,172.63,0.0,0.05,0,237.11,11.86,225.25,172.63,52.62,11.26,236.51,0.2336
100128,1,2025-04-20,Manitoba,Retail Store,Debit Card,3258,Small Business,Sports & Outdoors,Yoga Mat,1083.04,1,0.0,650.76,9.99,0.05,0,1083.04,0.0,1083.04,650.76,432.28,54.15,1147.18,0.3991
100128,2,2025-04-20,Manitoba,Retail Store,Debit Card,3258,Small Business,Electronics,Tablet,859.34,1,0.0,487.62,9.99,0.05,0,859.34,0.0,859.34,487.62,371.72,42.97,912.3,0.4326
100128,3,2025-04-20,Manitoba,Retail Store,Debit Card,3258,Small Business,Sports & Outdoors,Bicycle Helmet,1087.85,2,0.0,731.86,4.99,0.05,0,2175.7,0.0,2175.7,1463.72,711.98,108.78,2289.47,0.3272
100128,4,2025-04-20,Manitoba,Retail Store,Debit Card,3258,Small Business,Fashion,Handbag,188.45,2,0.1,113.22,0.0,0.05,0,376.9,37.69,339.21,226.44,112.77,16.96,356.17,0.3324
100129,1,2024-03-06,Ontario,Web,Debit Card,3501,Small Business,Sports & Outdoors,Treadmill,1006.89,1,0.0,693.58,4.99,0.13,0,1006.89,0.0,1006.89,693.58,313.31,130.9,1142.78,0.3112
100130,1,2024-07-09,Ontario,Retail Store,Credit Card,4725,Small Business,Electronics,Tablet,1239.98,1,0.1,843.38,9.99,0.13,0,1239.98,124.0,1115.98,843.38,272.6,145.08,1271.05,0.2443
100131,1,2025-03-18,Ontario,Web,Credit Card,3659,Consumer,Home & Kitchen,Microwave,182.72,2,0.0,101.15,4.99,0.13,0,365.44,0.0,365.44,202.3,163.14,47.51,417.94,0.4464
100132,1,2024-03-23,New Brunswick,Retail Store,Debit Card,3331,Consumer,Sports & Outdoors,Treadmill,876.11,1,0.1,531.19,9.99,0.15,0,876.11,87.61,788.5,531.19,257.31,118.28,916.77,0.3263
100132,2,2024-03-23,New Brunswick,Retail Store,Debit Card,3331,Consumer,Electronics,Smartwatch,1099.98,1,0.0,658.2,0.0,0.15,0,1099.98,0.0,1099.98,658.2,441.78,165.0,1264.98,0.4016
100132,3,2024-03-23,New Brunswick,Retail Store,Debit Card,3331,Consumer,Fashion,Sneakers,85.8,1,0.0,52.34,9.99,0.15,0,85.8,0.0,85.8,52.34,33.46,12.87,108.66,0.39
100132,4,2024-03-23,New Brunswick,Retail Store,Debit Card,3331,Consumer,Sports & Outdoors,Camping Tent,1084.93,2,0.0,725.43,9.99,0.15,0,2169.86,0.0,2169.86,1450.86,719.0,325.48,2505.33,0.3314
100133,1,2024-01-16,Ontario,Retail Store,Credit Card,2058,Consumer,Beauty,Perfume,106.62,1,0.0,63.34,4.99,0.13,0,106.62,0.0,106.62,63.34,43.28,13.86,125.47,0.4059
100133,2,2024-01-16,Ontario,Retail Store,Credit Card,2058,Consumer,Electronics,Headphones,859.07,1,0.1,483.6,14.99,0.13,0,859.07,85.91,773.16,483.6,289.56,100.51,888.66,0.3745
100134,1,2024-12-08,Quebec,Web,Credit Card,3606,Consumer,Beauty,Serum,36.35,1,0.15,23.23,9.99,0.099,0,36.35,5.45,30.9,23.23,7.67,3.06,43.95,0.2482
100135,1,2025-03-30,Ontario,Web,PayPal,1578,Consumer,Sports & Outdoors,Treadmill,726.77,2,0.0,491.89,0.0,0.13,0,1453.54,0.0,1453.54,983.78,469.76,188.96,1642.5,0.3232
100135,2,2025-03-30,Ontario,Web,PayPal,1578,Consumer,Fashion,T-Shirt,100.04,1,0.0,57.82,0.0,0.13,1,100.04,0.0,100.04,57.82,42.22,13.01,113.05,0.422
100135,3,2025-03-30,Ontario,Web,PayPal,1578,Consumer,Beauty,Perfume,64.99,1,0.0,43.68,0.0,0.13,0,64.99,0.0,64.99,43.68,21.31,8.45,73.44,0.3279
100135,4,2025-03-30,Ontario,Web,PayPal,1578,Consumer,Home & Kitchen,Vacuum Cleaner,221.13,1,0.0,131.31,0.0,0.13,0,221.13,0.0,221.13,131.31,89.82,28.75,249.88,0.4062
100136,1,2024-12-06,Quebec,Web,Credit Card,4893,Small Business,Fashion,T-Shirt,35.47,1,0.0,21.96,4.99,0.099,0,35.47,0.0,35.47,21.96,13.51,3.51,43.97,0.3809
100137,1,2025-01-31,British Columbia,Web,Credit Card,3174,Consumer,Sports & Outdoors,Bicycle Helmet,514.87,1,0.1,356.71,4.99,0.05,0,514.87,51.49,463.38,356.71,106.67,23.17,491.54,0.2302
100138,1,2024-10-27,Alberta,Marketplace,Debit Card,4224,Consumer,Sports & Outdoors,Treadmill,320.26,1,0.0,220.12,0.0,0.05,0,320.26,0.0,320.26,220.12,100.14,16.01,336.27,0.3127
100139,1,2025-02-23,Quebec,Web,Credit Card,2107,Small Business,Sports & Outdoors,Bicycle Helmet,395.48,2,0.0,268.62,4.99,0.099,0,790.96,0.0,790.96,537.24,253.72,78.31,874.26,0.3208
100140,1,2024-09-22,Quebec,Web,Credit Card,4622,Small Business,Sports & Outdoors,Camping Tent,157.86,3,0.0,103.68,0.0,0.099,0,473.58,0.0,473.58,311.04,162.54,46.88,520.46,0.3432
100140,2,2024-09-22,Quebec,Web,Credit Card,4622,Small Business,Sports & Outdoors,Camping Tent,515.11,1,0.0,342.77,0.0,0.099,0,515.11,0.0,515.11,342.77,172.34,51.0,566.11,0.3346
100141,1,2024-02-18,Ontario,Mobile App,PayPal,4365,Small Business,Sports & Outdoors,Bicycle Helmet,524.47,1,0.0,320.59,9.99,0.13,0,524.47,0.0,524.47,320.59,203.88,68.18,602.64,0.3887
100141,2,2024-02-18,Ontario,Mobile App,PayPal,4365,Small Business,Home & Kitchen,Air Fryer,325.4,2,0.1,238.62,4.99,0.13,0,650.8,65.08,585.72,477.24,108.48,76.14,666.85,0.1852
100142,1,2024-04-27,British Columbia,Mobile App,Credit Card,3487,Consumer,Fashion,Jacket,25.52,2,0.15,15.77,4.99,0.05,0,51.04,7.66,43.38,31.54,11.84,2.17,50.54,0.2729
100142,2,2024-04-27,British Columbia,Mobile App,Credit Card,3487,Consumer,Home & Kitchen,Microwave,32.48,1,0.05,21.74,0.0,0.05,0,32.48,1.62,30.86,21.74,9.12,1.54,32.4,0.2955
100143,1,2025-01-26,Quebec,Web,BNPL,1832,Consumer,Beauty,Shampoo,175.19,1,0.15,114.99,0.0,0.099,0,175.19,26.28,148.91,114.99,33.92,14.74,163.65,0.2278
100144,1,2025-03-05,Ontario,Web,Credit Card,2841,Consumer,Fashion,Handbag,129.65,1,0.1,80.91,4.99,0.13,0,129.65,12.97,116.68,80.91,35.77,15.17,136.84,0.3066
100145,1,2024-07-19,New Brunswick,Web,Gift Card,2523,Consumer,Electronics,Tablet,1194.28,5,0.0,783.99,0.0,0.15,0,5971.4,0.0,5971.4,3919.95,2051.45,895.71,6867.11,0.3435
100145,2,2024-07-19,New Brunswick,Web,Gift Card,2523,Consumer,Sports & Outdoors,Dumbbells,1008.68,1,0.1,697.81,0.0,0.15,0,1008.68,100.87,907.81,697.81,210.0,136.17,1043.98,0.2313
100145,3,2024-07-19,New Brunswick,Web,Gift Card,2523,Consumer,Fashion,Handbag,174.19,1,0.1,114.79,0.0,0.15,0,174.19,17.42,156.77,114.79,41.98,23.52,180.29,0.2678
100145,4,2024-07-19,New Brunswick,Web,Gift Card,2523,Consumer,Beauty,Shampoo,179.95,1,0.05,106.43,9.99,0.15,0,179.95,9.0,170.95,106.43,64.52,25.64,206.58,0.3774
100146,1,2024-04-13,Ontario,Retail Store,Credit Card,1998,Consumer,Fashion,Jacket,126.75,1,0.0,94.15,14.99,0.13,0,126.75,0.0,126.75,94.15,32.6,16.48,158.22,0.2572
100147,1,2024-05-19,Ontario,Retail Store,Debit Card,4588,Small Business,Fashion,Jeans,221.12,4,0.0,142.08,14.99,0.13,0,884.48,0.0,884.48,568.32,316.16,114.98,1014.45,0.3575
100148,1,2024-08-15,Ontario,Web,PayPal,1398,Consumer,Beauty,Conditioner,70.31,2,0.1,45.08,4.99,0.13,0,140.62,14.06,126.56,90.16,36.4,16.45,148.0,0.2876
100148,2,2024-08-15,Ontario,Web,PayPal,1398,Consumer,Home & Kitchen,Blender,248.82,2,0.0,186.42,0.0,0.13,0,497.64,0.0,497.64,372.84,124.8,64.69,562.33,0.2508
100148,3,2024-08-15,Ontario,Web,PayPal,1398,Consumer,Sports & Outdoors,Bicycle Helmet,773.63,1,0.0,473.76,0.0,0.13,0,773.63,0.0,773.63,473.76,299.87,100.57,874.2,0.3876
